短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
哎呀呀，最后还是没忍住哭的稀里哗啦啊啊啊啊 感谢佟掌柜和沈教授，黄执中让我学习到很多，感到更能够接受现实，看清楚自己以及所处的这段关系吧。,https://img2.doubanio.com/icon/u47088514-2.jpg,0,,https://www.douban.com/people/47088514/,夜阿凉,看过,"
                    2021-10-23 20:07:44
                "
哦，最近看了和听了好多婚姻题材，已经准备好面对离婚了就差个活人了^_^,https://img3.doubanio.com/icon/u146749254-10.jpg,0,,https://www.douban.com/people/146749254/,铁罐妮薇娅,看过,"
                    2021-11-15 22:33:51
                "
每集都很好哭,https://img9.doubanio.com/icon/u141900150-14.jpg,1,,https://www.douban.com/people/141900150/,老油条,看过,"
                    2021-10-22 13:17:53
                "
十分的有教育意义，可以学到很多。 在相处过程中，柴米油盐真的会冲淡爱情嘛？疑问。 两个相爱的人，需要彼此理解，彼此珍惜才可以一直走下去。 祝福和好的两对继续保持初心相爱相守，老王和雅琼也各自安好幸福余生。,https://img2.doubanio.com/icon/u175377148-1.jpg,0,,https://www.douban.com/people/175377148/,香菜胡萝卜,看过,"
                    2021-12-16 23:27:29
                "
可以帮助心灵发现的综艺，每一期都值得思考。作为旁观者看他人的情感变化，可以平静的启发自己在关系里、自己和自己的调整。总之，本年最佳走心综艺。,https://img9.doubanio.com/icon/u2686173-35.jpg,0,,https://www.douban.com/people/lvxiang/,晚安,看过,"
                    2021-10-21 18:07:47
                "
会对自己的感情有思考，考虑自己需要什么样的婚姻吧，没看完，今天看到了，哪天会再看一下~,https://img3.doubanio.com/icon/u159989950-10.jpg,0,,https://www.douban.com/people/159989950/,七玥,看过,"
                    2022-02-23 16:36:17
                "
爱人是一种能力，先天不足就得花更大的力气。,https://img3.doubanio.com/icon/u64253617-10.jpg,0,,https://www.douban.com/people/64253617/,AmethystPool,看过,"
                    2021-12-30 09:30:04
                "
第十二期哭死了啊 nnd,https://img9.doubanio.com/icon/u123649442-24.jpg,0,,https://www.douban.com/people/123649442/,圆橙圆,看过,"
                    2021-09-29 11:08:40
                "
太好哭了886,https://img2.doubanio.com/icon/u199332499-2.jpg,0,,https://www.douban.com/people/199332499/,yyyy,看过,"
                    2021-10-28 01:45:08
                "
爱可以很多样，不爱了，也可以有各种各样的关系和相处。不爱的人也可以拥有惊人的默契和互相在乎的爱。,https://img2.doubanio.com/icon/u172856666-1.jpg,0,,https://www.douban.com/people/172856666/,Im,看过,"
                    2021-08-31 23:00:36
                "
难得真情流露的综艺，不仅领略了新疆的美景，而且从每对情侣身上都看到可以借鉴或者需要尽量避免的地方，近期好综艺～,https://img2.doubanio.com/icon/u187479423-1.jpg,0,,https://www.douban.com/people/187479423/,小顾同学,看过,"
                    2021-10-22 00:20:35
                "
恋爱综艺没有入门，却被离婚综艺狠狠打动。情侣间互相羁绊的过往，成全了轮回般的宿命感。你爱过我吗？也许没有。但在过去相守的漫长时光中，哪怕有过一刻，你就输了。,https://img2.doubanio.com/icon/u178910839-3.jpg,0,,https://www.douban.com/people/178910839/,走南闯北的猹,看过,"
                    2022-01-17 15:48:23
                "
吐鲁番的沙漠下雨了。 有点东西的,https://img9.doubanio.com/icon/u124673928-6.jpg,2,,https://www.douban.com/people/124673928/,路过,看过,"
                    2021-10-06 19:00:04
                "
和Z,https://img2.doubanio.com/icon/u183669419-3.jpg,0,,https://www.douban.com/people/183669419/,Z,看过,"
                    2022-02-19 14:34:45
                "
很好的主题，可以忽略脚本的存在。,https://img1.doubanio.com/icon/u153692609-7.jpg,0,,https://www.douban.com/people/eeeguo/,Ems,看过,"
                    2021-12-19 17:51:50
                "
不要高估了你对没有爱情的婚姻的容忍度。一辈子很长，如果实在不适合真的不必为了孩子坚持下去。,https://img3.doubanio.com/icon/u211649411-10.jpg,0,,https://www.douban.com/people/211649411/,二十,看过,"
                    2021-09-30 13:18:27
                "
喜欢女生们。看到最后才觉得自己看得太认真了，跑通告而已。,https://img2.doubanio.com/icon/u148119122-3.jpg,0,,https://www.douban.com/people/148119122/,环游,看过,"
                    2021-10-22 23:22:30
                "
挺催泪的普通综艺，让我逃避不短时间的be美学DNA蠢蠢欲动,https://img9.doubanio.com/icon/u232967150-16.jpg,0,,https://www.douban.com/people/solitaryvoyager/,孤独的旅行者,看过,"
                    2021-08-07 10:39:38
                "
数次泪目的综艺不多了,https://img1.doubanio.com/icon/u138339707-7.jpg,0,,https://www.douban.com/people/138339707/,七七酱,看过,"
                    2021-11-19 12:51:32
                "
节目选的音乐蛮有品，前奏一响，DNA动了。给我妈推荐的真香节目，给她看的一把鼻涕一把泪。,https://img2.doubanio.com/icon/u169246134-3.jpg,1,,https://www.douban.com/people/169246134/,meisha,看过,"
                    2021-11-10 12:43:41
                "
忘记评分来补上！“非虚构恋爱真人秀”?实在太好看啦祝愿第二季赞助商多多?,https://img9.doubanio.com/icon/u63221665-6.jpg,0,,https://www.douban.com/people/63221665/,塞力,看过,"
                    2022-02-06 18:44:16
                "
比较推荐，会让我们看到婚姻中的各种模式，最大的受益者是我们观众,https://img2.doubanio.com/icon/u173546223-1.jpg,0,,https://www.douban.com/people/173546223/,小羊超可耐,看过,"
                    2021-10-16 14:56:42
                "
虽然不排除有演的部分，但确实是今年看过最好的恋综。,https://img9.doubanio.com/icon/u46687728-16.jpg,0,,https://www.douban.com/people/46687728/,yiLei,看过,"
                    2021-09-24 22:49:06
                "
建设每个在婚姻的人都看一下，经营好婚姻这门课实在不易，需要理解，沟通，信任等，而缺乏的还太多，并不是只有爱就得走下去，好好学习天天向上吧,https://img2.doubanio.com/icon/u146078137-2.jpg,1,,https://www.douban.com/people/146078137/,开不了口,看过,"
                    2021-10-24 00:02:30
                "
自我反省,https://img3.doubanio.com/icon/u124276013-10.jpg,0,,https://www.douban.com/people/moonmayue/,moon,看过,"
                    2021-10-25 19:34:02
                "
原来不爱了，是那么显而易见。,https://img1.doubanio.com/icon/u226046443-7.jpg,0,,https://www.douban.com/people/elimzhuang/,唧唧复唧唧,看过,"
                    2021-10-16 20:42:20
                "
看的过程也是逐渐跟过去释怀的过程 不仅仅是为婚姻问题准备的节目 陷于感情中的人或是曾经经历感情的人应该都会在这三对中或多或少找到共鸣 只是没想到7年前一时兴起喜欢的人 需要我用这么长的时间 费那么多心思去忘记 但无论如何亲密关系将一直是我正在学习的命题 “我曾爱之弥深 即使我无所获 我仍感不虚此行” 爱又如何 不爱又如何,https://img9.doubanio.com/icon/u97287148-5.jpg,0,,https://www.douban.com/people/97287148/,章鱼哥,看过,"
                    2021-10-28 20:06:03
                "
看别人，看到自己 看到彼此的关系。哪怕给自己和关系一点点思考和自省就很棒。,https://img2.doubanio.com/icon/u52183203-1.jpg,1,,https://www.douban.com/people/52183203/,RS.X,看过,"
                    2021-10-08 22:18:54
                "
一天之内看完了前五期 期待章鱼夫妇能够慢慢走进彼此的世界 得到圆满的结局 两个人其实很适合很登对的 老王就算了吧 这样的三观这样的男人 下半辈子和自己过去吧 很喜欢朱雅琼 洒脱随性 随意歌唱的感觉一定很棒,https://img9.doubanio.com/icon/u210427408-5.jpg,0,,https://www.douban.com/people/Cheche0804/,夏洛特的小菊石,看过,"
                    2021-08-26 22:22:27
                "
本来没想看的，怕狗血。看好多心理咨询师推荐分析， 一看噢原来不是素人，整体不错。,https://img9.doubanio.com/icon/u32138441-14.jpg,0,,https://www.douban.com/people/zhilanzhipan/,信走天涯,看过,"
                    2022-02-26 19:38:54
                "
真是太好思考了 親密關係的多角度微觀實踐課 這三對夫妻彷彿一面鏡子照出婚姻裡的各種瑣碎 人這一生可以愛的人畢竟不多 ‘眼前人即是心上人’跟中彩票的概率不相上下 可即便中了大獎 隨意揮霍完了還是一地雞毛 ,https://img9.doubanio.com/icon/u64803402-5.jpg,2,,https://www.douban.com/people/64803402/,鹿喜喜,看过,"
                    2021-09-08 12:24:16
                "
"”不要高估你对没有爱情的婚姻的容忍能力“

所以要坚持才不会痛苦啊",https://img2.doubanio.com/icon/u184572780-1.jpg,0,,https://www.douban.com/people/184572780/,香耳,看过,"
                    2021-10-31 14:44:48
                "
看了好几集，感觉大家都很真诚在分享。希望他们不论怎么选择，都可以幸福。,https://img2.doubanio.com/icon/u192596255-1.jpg,3,,https://www.douban.com/people/192596255/,夏目阿夏目,看过,"
                    2021-08-18 19:30:23
                "
真好,https://img9.doubanio.com/icon/u194370667-16.jpg,0,,https://www.douban.com/people/194370667/,见夏,看过,"
                    2021-11-18 12:37:45
                "
电影来源于生活简直就是真理！郭柯宇和章贺让我看到了很多和之前自己理解并不相同的东西 就好像是在看一部新的关于婚姻生活的电影 但更真实！结局两个人面对自己 勇敢下车 不是重新开始 而是彼此祝福 这难道不是很美好的感情吗？,https://img2.doubanio.com/icon/u140052290-3.jpg,0,,https://www.douban.com/people/140052290/,卡卡曼1230,看过,"
                    2021-10-24 13:36:22
                "
特别好。谢谢嘉宾和节目组！,https://img1.doubanio.com/icon/u63380616-9.jpg,0,,https://www.douban.com/people/63380616/,咖蓝啡流苏,看过,"
                    2021-11-04 13:56:11
                "
"章鱼很好嗑
kk和佟掌柜真的无语，kk简直是矛盾的起源，佟掌柜可惜了，但是佟掌柜有点太容易给台阶了
老小两个人能走到一起真的很神奇，俩人都不完美，都有很大的问题。

。。。。。
后面垮了",https://img2.doubanio.com/icon/u190172965-1.jpg,0,,https://www.douban.com/people/190172965/,?,看过,"
                    2021-11-01 15:10:45
                "
眼泪流,https://img2.doubanio.com/icon/u181742944-2.jpg,0,,https://www.douban.com/people/181742944/,Ego,看过,"
                    2021-10-28 21:52:13
                "
这几年看过最好看的综艺了。不过我最爱看的是大家在一起吃饭聊天的样子。,https://img9.doubanio.com/icon/u68798663-5.jpg,1,,https://www.douban.com/people/68798663/,努力赚钱是王道,看过,"
                    2021-10-20 17:21:17
                "
"充盈!
这个节目很重要的一点，你会喜欢怎样的人，更取决于他的状态，没有一个人会不喜欢，笑的和自己和解的，生活的很好的人。（比如郭柯宇）

但是雅琼她在这个节目里面是非常难受的，因为我和她是同一个类型（isfp），所以我很能理解她，我也非常喜欢她，因为我觉得她跟我很像，我很喜欢我自己，所以我也喜欢她，喜欢她的是一些点，但是如果具体来说，那肯定也有不喜欢的点，但我还是很喜欢跟我很像的人。她衣品很好，很浪漫（吉他 乐器）唱歌非常有魅力，浪费有趣，可爱天真，随性。自我  啊!）  有才华（写歌）我们更应该结合那个时代背景去看他们。

老王说的对事不对人挺正确的

我无法接受和理解老王无论是啥情况 都永远笑嘻嘻的样子

8.人被爱的感觉，是我被看见了!

无效沟通:
①人身攻击
②质疑动机
③过度发散",https://img9.doubanio.com/icon/u243287765-25.jpg,0,,https://www.douban.com/people/243287765/,喵呜,看过,"
                    2022-01-12 21:18:59
                "
近年来看过给我感触最多的综艺（我也不咋看综艺），观察室里的沈奕斐一些不经意的语言表达让我觉得带有偏见色彩。个人比较喜欢章鱼夫妇的相处模式，刚好进入一段目前比较舒适的亲密关系，打算跟男朋友学习一下。,https://img2.doubanio.com/icon/u217491721-21.jpg,2,,https://www.douban.com/people/217491721/,illusion M,看过,"
                    2022-03-06 10:57:52
                "
婚姻就是一座围城。,https://img9.doubanio.com/icon/u182026538-16.jpg,0,,https://www.douban.com/people/182026538/,夜樱李子,看过,"
                    2021-08-10 12:54:56
                "
无语 从第一集看到现在 这几个男的都好无语 KK还说面子不给他台阶尴尬 这不是自己做的么 老王整一个无语  不断输出观点  还振振有词 最后几期没看了 受不了这些男的,https://img1.doubanio.com/icon/u121371921-17.jpg,0,,https://www.douban.com/people/121371921/,勇,看过,"
                    2021-10-13 22:46:37
                "
芒果TV的综艺yyds！不管是文案还是BGM还是观察团都是我喜欢的！希望嘉宾六人都能有更好的生活！佟掌柜太爱你啦！,https://img9.doubanio.com/icon/u193196094-5.jpg,1,,https://www.douban.com/people/193196094/,披星戴月,看过,"
                    2022-01-19 19:55:26
                "
为国内综艺点赞,https://img2.doubanio.com/icon/u99387780-3.jpg,0,,https://www.douban.com/people/99387780/,lazy dog,看过,"
                    2021-10-21 12:44:09
                "
有些许的真实可以被看到。不是有爱就可以继续一起生活。,https://img2.doubanio.com/icon/u212916811-1.jpg,0,,https://www.douban.com/people/212916811/,Emancipatory,看过,"
                    2021-10-03 11:48:01
                "
章鱼复婚！！！,https://img9.doubanio.com/icon/u184541155-14.jpg,0,,https://www.douban.com/people/184541155/,已注销,看过,"
                    2021-10-20 19:25:01
                "
Binge看了个综艺 虽然朋友给我推荐了几次一直没看 心想生活还不够苦吗 最后带着有些人为什没回离婚？有些人为什么不离婚？的疑问还是看了 感想是综艺的狗血都是生活的狗血 这个综艺能能通过一个客观理性的角度去理解狗血 做些内省是很好的 不过首先……,https://img2.doubanio.com/icon/u53393708-1.jpg,0,,https://www.douban.com/people/53393708/,阿支,看过,"
                    2021-11-03 20:37:41
                "
与剪辑无关，纯粹认可这几个真实人类带给我的思考。尤其是郭女士的人格魅力。,https://img9.doubanio.com/icon/u3529932-4.jpg,0,,https://www.douban.com/people/3529932/,Ysandre,看过,"
                    2022-01-03 23:45:41
                "
爱是什么，婚姻是什么，每个人都有各自的答案。怎么好好爱、怎么好好拥有婚姻，很少有人做好。太自我不行、太没自我也不行，怎么把握好那个度，才是修炼的课题。真实的面对爱，真实的面对自己的心。可是为什么，十几天里能明白的问题，生活了这么多年却从来没懂得或者没想懂得，人真是个惰性和偏执的动物。,https://img9.doubanio.com/icon/u162068603-44.jpg,0,,https://www.douban.com/people/162068603/,谷合,看过,"
                    2021-10-16 00:29:51
                "
章贺郭柯最后的拥抱完美诠释be美学，不要复合。我太喜欢郭柯了，影后太太太迷人了,https://img2.doubanio.com/icon/u207616478-41.jpg,0,,https://www.douban.com/people/207616478/,mostaron,看过,"
                    2021-10-28 01:34:24
                "
"刚看了半期，来记录一下。
又有您！沈奕斐老师！
明星的观察团是干嘛用的，也没几个能说到点，陪看的活体弹幕吗?啊..有点吵。
嘉宾全是演艺工作者...好没参考性，至少他们不会为吃喝发愁。

没劲
",https://img1.doubanio.com/icon/u168122784-7.jpg,0,,https://www.douban.com/people/168122784/,?,看过,"
                    2021-12-28 13:31:10
                "
如果这部综艺可以止于夕阳下那个拥抱，婚姻仍可以作为灰姑娘的憧憬。只是，当余晖落下，现实终究冰冷。,https://img2.doubanio.com/icon/u155837992-1.jpg,1,,https://www.douban.com/people/155837992/,loli小跃,看过,"
                    2021-12-05 14:24:51
                "
不错的节目，景色拍的很美，里面的bgm也很好听，室内观察员也挺好，好几次都和维嘉一起暴风哭泣，没有絮絮叨叨无理由的劝和，真情实感也好剧本也罢，希望都能过上自己喜欢的生活，还有就是郭柯宇，姐姐，你真的好会，看你就像在看电影，怎么唱歌也那么好听,https://img9.doubanio.com/icon/u98903303-15.jpg,0,,https://www.douban.com/people/98903303/,?,看过,"
                    2021-10-21 13:22:49
                "
第一期看完哭了，夫妻之间，男女之间有时候就是有那么多解释不清，无法共情的时候。每天身经百战遇到问题解决问题的成年人，也无法化解这种错位。,https://img2.doubanio.com/icon/u155319365-1.jpg,2,,https://www.douban.com/people/155319365/,????miss w???? ,看过,"
                    2021-07-28 15:03:58
                "
额?,https://img2.doubanio.com/icon/u229360958-1.jpg,0,,https://www.douban.com/people/229360958/,123321,看过,"
                    2021-08-25 07:45:25
                "
好真情实感的综艺！除了最后一集有点多余且拉垮……三对都好有记忆点，除了章贺和郭柯宇，我觉得其他两对都属于病态的关系了，特别特别是老王和朱雅琼，老王那种男人太可怕了，相处久了对女生是很大的内耗，而且精神和三观会潜移默化地被摧毁（或多或少）不要靠近会变得不幸??♀?,https://img2.doubanio.com/icon/u148107737-13.jpg,0,,https://www.douban.com/people/148107737/,夏日,看过,"
                    2021-11-02 12:06:09
                "
可能自己对于爱情对于婚姻有些悲观了 总感觉往后看的几集过于“剧本化” ,https://img9.doubanio.com/icon/u66702497-4.jpg,0,,https://www.douban.com/people/66702497/,EdelWeiss,看过,"
                    2021-10-27 09:21:12
                "
我心中目前的最佳综艺！ 如果老王能早点对雅琼好一点点，她绝对不会一定要走。 kk和佟晨洁就很合适，很难分开。 郭柯姐姐的墙！！她终于放下了！可是就节目里来说，章贺也很爱姐姐，他们真的有感情且很契合。所以第六感不会作假，身体不会作假，初见的感觉就是自己的感觉，身体是诚实的。,https://img9.doubanio.com/icon/u141734634-4.jpg,1,,https://www.douban.com/people/141734634/,Wendy_Turnip,看过,"
                    2022-03-30 23:41:58
                "
看感情如何消亡，是比看感情如何开始，更具张力的。亲密关系的复杂性，仅靠相爱并不能解决问题的无力感，敢赤裸展示自身缺陷的真诚度。6位嘉宾都绝不该被网暴。,https://img2.doubanio.com/icon/u185787100-2.jpg,1,,https://www.douban.com/people/185787100/,大树,看过,"
                    2021-08-15 16:10:52
                "
能看到很多自己的影子…也证实了自己当下的精神状态并不适合进入一段亲密关系。说多了自怜的话便是自恋了。重要的是自己是否能够真的迈出改变的那一步嗐。,https://img1.doubanio.com/icon/u194888089-38.jpg,2,,https://www.douban.com/people/194888089/,springfrost,看过,"
                    2021-09-19 20:51:17
                "
“过去的十年，感谢你；未来的日子，你一定要过成你喜欢的样子！我也是！”郭老师珍重！,https://img9.doubanio.com/icon/u121828180-15.jpg,1,,https://www.douban.com/people/idnhy2013/,奇怪吸引子,看过,"
                    2021-11-14 21:34:42
                "
本来想打四分，因为节目相对真实还有蛮喜欢的社会学副教授沈奕斐作嘉宾。不得不说理论有融于节目，作为有学术根据的设计且真实反馈。但听了沈老师最新一期的播客，突然不想给那么高分了，她认为节目创新，真诚，真实，且嘉宾勇敢，也确实是；但过于理想化的中产观点还是会令人感到不适，退一万步讲，没有针对片酬、或能重回大众视野的机会利弊评估，会如此“勇敢”吗？ （看了人物关于郭柯宇的采访作为一小部份此评resource）,https://img2.doubanio.com/icon/u189370021-2.jpg,0,,https://www.douban.com/people/189370021/,梨妹,看过,"
                    2021-10-17 08:56:56
                "
我看过最好的情感类节目！,https://img9.doubanio.com/icon/u141651497-5.jpg,0,,https://www.douban.com/people/141651497/,Lingling,看过,"
                    2021-10-31 02:37:27
                "
如果中国有这么好剧本就好了,https://img2.doubanio.com/icon/u179862288-2.jpg,0,,https://www.douban.com/people/179862288/,ccdf成,看过,"
                    2021-10-23 15:16:45
                "
立意点很好，前半段内容层次极为丰富，真实生活和情绪永远动人，后半程略平。但仍不失为本土综艺史上一次精彩的原创尝试。,https://img9.doubanio.com/icon/u64678310-5.jpg,0,,https://www.douban.com/people/64678310/,jane.hc,看过,"
                    2021-10-21 11:24:44
                "
磕了，酸了，泪了，五颗星奉上,https://img2.doubanio.com/icon/u86471823-2.jpg,0,,https://www.douban.com/people/86471823/,薛定谔の丸,看过,"
                    2021-11-11 07:53:49
                "
最后一期章贺郭柯宇下车拥抱那里，整个人哭到崩溃……真实永远最打动人。在爱里请真诚，诚实，勇敢地面对自己，和对方。,https://img2.doubanio.com/icon/u120648080-3.jpg,1,,https://www.douban.com/people/120648080/,天真爱美丽,看过,"
                    2021-10-20 21:26:29
                "
毕竟几个人有未来事业发展的需求吧，所以还是能感觉到一些藏匿，章贺和郭柯宇的问题，想必还是有一些不为人说的过往，仅仅停留在表面的劝分劝和都显得有些勉强了,https://img1.doubanio.com/icon/u19433269-17.jpg,0,,https://www.douban.com/people/wangliolivia/,黎惘,看过,"
                    2021-10-30 23:20:54
                "
不合适，为了结婚而结婚很消耗人，不要高估你的忍受能力。不合适就早点说早点沟通，如果尝试了没有办法继续就放过彼此，生活还有其他选择,https://img1.doubanio.com/icon/u160411982-18.jpg,0,,https://www.douban.com/people/wanderingsea/,半夏,看过,"
                    2021-10-31 09:12:17
                "
我还蛮喜欢这个综艺的 能看清楚好多问题,https://img2.doubanio.com/icon/u241025939-1.jpg,2,,https://www.douban.com/people/241025939/,辣不甜,看过,"
                    2021-10-07 01:14:10
                "
"这什么鬼节目啊
太心塞了吧！！！
看不下去了 
真是不是受众群，没法看！

忍着看了一小时，越看越好看！",https://img9.doubanio.com/icon/u225272825-4.jpg,0,,https://www.douban.com/people/225272825/,冲冲冲吉芬,看过,"
                    2021-08-08 20:48:33
                "
感谢这个节目～,https://img9.doubanio.com/icon/u166306094-5.jpg,0,,https://www.douban.com/people/166306094/,Psyche,看过,"
                    2021-10-28 19:19:28
                "
奇怪的事情发生了，我看完对婚姻至少不那么恐惧了。 和别人建立了深度关系，某种程度或许真的能得到张艾嘉说的爱情里最吸引她的“温暖”。,https://img9.doubanio.com/icon/u143007191-15.jpg,1,,https://www.douban.com/people/143007191/,一簇发里盖,看过,"
                    2021-12-12 17:12:21
                "
看完居然想找一个人去爱了,https://img9.doubanio.com/icon/u180463441-15.jpg,0,,https://www.douban.com/people/180463441/,Present,看过,"
                    2021-10-26 01:02:15
                "
婚姻观察纪实,https://img1.doubanio.com/icon/u3600862-9.jpg,0,,https://www.douban.com/people/3600862/,小秋,看过,"
                    2022-01-16 21:45:25
                "
非常好的一档离婚综艺。这个节目试图在向大家展示，新时代的离婚，可以以怎样一种方式好好的告别。推荐那些有过深刻情感，曾经拥有，却没有机会好好的向过去的感情，向爱人，向过去的自己告别的人看，会收获治愈与智慧。更推荐那些正处在一段不那么满意的感情中人看，会带来很多启发和可能的改变。真的会看到自己身上的很多问题，以及更理解对方是怎么想的，从而能更好的修复感情的裂痕，做抉择。人们总擅长当一个清醒的旁观者，而很难看到自己逻辑体系中的问题。,https://img2.doubanio.com/icon/u211319766-1.jpg,0,,https://www.douban.com/people/211319766/,Smiling,看过,"
                    2021-11-08 12:21:57
                "
章贺和郭姐姐下车那一段每次看都很感动，郭姐姐其实内心有很多很多爱，番外篇节目组真的很用心了,https://img9.doubanio.com/icon/u121197348-5.jpg,1,,https://www.douban.com/people/121197348/,Inspiration,看过,"
                    2021-10-27 14:21:25
                "
五星，太喜欢了！每一期都会让我爆哭的节目。真诚能够换来真诚，节目组的用心，嘉宾的勇敢，换来的是打动人心。最珍贵的是节目组呈现出关系中复杂又矛盾的不同面相，而不再是黑白分明的一刀切，真实的关系就是有爱有恨有悲伤有快乐有不舍有纠缠，不论是爱情、亲情、友情，每种关系都不可能只有一种情绪。看到最后我就在想人可能最终要学会的是和混乱矛盾的状态相处，和谐是一瞬间，混乱是永恒的。最喜欢佟晨洁，成熟又勇敢，但又会被郭柯宇迷住。,https://img9.doubanio.com/icon/u147210025-24.jpg,1,,https://www.douban.com/people/147210025/,碱水小玩子,看过,"
                    2021-10-30 10:19:57
                "
“那家餐厅太美了，我一定要和你去一次，但是那个菜其实挺一般的，可是你知道那个老板娘戴的那个耳环特别漂亮。” 仿佛是加长版的marriage story，戏里戏外，看别人的故事，流自己的眼泪。郭柯宇的《直到对的人来》唱得我的心好痛。,https://img9.doubanio.com/icon/u234502251-14.jpg,1,,https://www.douban.com/people/234502251/,吃泡泡糖的大卫,看过,"
                    2021-11-01 02:08:32
                "
爱情谁也说不清。,https://img2.doubanio.com/icon/u76715098-1.jpg,0,,https://www.douban.com/people/76715098/,走自己的路不要,看过,"
                    2022-01-08 15:57:26
                "
力荐,https://img2.doubanio.com/icon/u152415276-1.jpg,0,,https://www.douban.com/people/152415276/,宋先森,看过,"
                    2021-11-21 17:52:17
                "
我或许爱你，我真的动过心，我隔着外套拥抱你，但人生已过半，我决定去寻找更懂我的人。,https://img1.doubanio.com/icon/u150722665-18.jpg,0,,https://www.douban.com/people/Maybefragile/,王二,看过,"
                    2021-10-25 22:32:44
                "
我哭了,https://img2.doubanio.com/icon/u46177826-3.jpg,0,,https://www.douban.com/people/46177826/,Cwin,看过,"
                    2021-10-21 18:18:38
                "
爱 是个多么纯粹又多么复杂的事啊  ,https://img2.doubanio.com/icon/u190839078-1.jpg,0,,https://www.douban.com/people/190839078/,梓言Aimee,看过,"
                    2021-10-22 14:41:25
                "
四星观望，不错诶，嘉宾探讨的很在点子上。特别是沈奕斐、黄执中和胡彦斌。｜10.20今天看完最后一集了，整季下来观点没有变化太大，内心还是四星的，但是很久没看到这么好的综艺了，五星鼓励吧。最后章贺郭柯宇这一对真的很绝，我真的觉得剧本写不出来。章贺很坚定地立马下车，郭柯宇在车子开动的一刹那流了泪，两人碰面很克制，最后章贺给郭柯披衣服郭柯就抱了上去。天，偶像剧里刚下车就抱了吧，个人真的觉得很真实。这一对在这一季给了我很多惊喜。其实嘉宾有自己的选择，我们也看不到全貌，但是我很开心看到他们的相处有在变好。｜以及第二季希望不要太拉垮吧，估计第一季会成为天花板了。,https://img2.doubanio.com/icon/u168368978-1.jpg,2,,https://www.douban.com/people/168368978/,经巷,看过,"
                    2021-10-20 19:37:54
                "
现实生活中和老王对比一下，99%的女生都会觉得很幸福了吧,https://img2.doubanio.com/icon/u139596601-1.jpg,0,,https://www.douban.com/people/139596601/,小胖,看过,"
                    2021-08-26 21:55:32
                "
很不错，是我想看（想象中）的完美离婚！就是可能因为在ytb上的版权问题有些配的bgm非常突兀不自然且刺耳影响了观看体验。总体来说，感觉里面的所有的女性价值都被她们的另一半低估了。而且让我蛮意外的是，大多数男性（KK和章）都非常需要另一半认为他们是足够优秀的…至于老王，我是越看到后面越喜欢，但也是真的对他的性格非常无语。总之真的是很不错的综艺，如果有下一季还会再看的。,https://img3.doubanio.com/icon/u223074725-10.jpg,0,,https://www.douban.com/people/223074725/,serotonin,看过,"
                    2022-03-20 23:18:09
                "
太好看了太好看了太好看了555,https://img2.doubanio.com/icon/u145834660-3.jpg,0,,https://www.douban.com/people/145834660/,刺猬:),看过,"
                    2021-10-24 16:37:40
                "
听说制作组是全女性阵容。用女性的眼睛去看一段情，似乎总能看到其中最幽微的部分。节目组用细腻的视听语言道出来了，郭柯宇的歌也道出来了。 孰是孰非，去问时光~ 顺便，种草了新疆的风景！,https://img2.doubanio.com/icon/u121692744-1.jpg,0,,https://www.douban.com/people/121692744/,独伊,看过,"
                    2021-12-20 12:36:16
                "
每对夫妻情感破裂的原因都很有代表性，婚姻不能是一时冲动，不能没有仪式感和认同感，也不能有太多的酒。演播厅的几位都很能输出，对胡彦斌改观。,https://img9.doubanio.com/icon/u64958106-6.jpg,0,,https://www.douban.com/people/gooooweshow/,狗闻嘘,看过,"
                    2021-10-20 22:41:54
                "
早就看完，忘标记啦,https://img1.doubanio.com/icon/u192614470-27.jpg,0,,https://www.douban.com/people/Zqh010218/,野鸢尾,看过,"
                    2021-12-23 21:36:40
                "
看第一期就想说，真的每一对或已经分开或即将处在两性关系中的人都应该看看，全部看完之后，更加深了这个想法，以后我有另一半了，要和他一起看，看的时候一定要有代入感同理心的去思考。,https://img2.doubanio.com/icon/u186098894-3.jpg,0,,https://www.douban.com/people/186098894/,不喜欢营销自己,看过,"
                    2021-11-22 21:11:50
                "
从细节处能看出节目组的用心，节目的配乐每次都让我觉得太恰当了吧，以及节目每次展现矛盾，我都想说，想看看观察室的嘉宾怎么说，他们总是能表达我们的情绪，或者解答我们的疑惑。以及佩服参与者的勇气，把自己摊开在这个节目里，让观众来审视来评判。,https://img9.doubanio.com/icon/u93565762-16.jpg,4,,https://www.douban.com/people/93565762/,晓汲清湘,看过,"
                    2021-09-07 09:48:54
                "
看章贺和郭柯最后的拥抱泪流满面。不管他们最后的结局是如何，那一刻的他们终于对彼此卸下了所有的墙，用相似的、特殊的、“厌恨”的表达方式，传达了珍惜和爱。那十年里一直被矢口否认的爱，在那个相拥里被一览无余。“我不知道怎么说了”“我都懂”,https://img2.doubanio.com/icon/u171739610-1.jpg,1,,https://www.douban.com/people/171739610/,sulam,看过,"
                    2021-10-21 12:58:56
                "
竟然还挺真,https://img2.doubanio.com/icon/u229301420-1.jpg,0,,https://www.douban.com/people/229301420/,许小叮?,看过,"
                    2021-08-11 09:15:25
                "
