短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
笑着哭了，哭着笑了,https://img2.doubanio.com/icon/u49763443-3.jpg,0,,https://www.douban.com/people/49763443/,不是江湖骗子,看过,"
                    2021-11-29 12:39:18
                "
后期感觉剧本痕迹太明显。希望像佟姐那样强大，像郭柯那样内心丰盈,https://img2.doubanio.com/icon/u245634375-3.jpg,0,,https://www.douban.com/people/Rebornbartleby/,Bartleby,看过,"
                    2021-11-30 12:07:23
                "
留下最深印象的是三个女嘉宾在夜空下合唱笑红尘的场景,https://img9.doubanio.com/icon/u60260425-5.jpg,0,,https://www.douban.com/people/60260425/,秋阳里的橘子,看过,"
                    2021-12-17 23:54:29
                "
还没有进入婚姻，但是从中吸取到很多营养,https://img2.doubanio.com/icon/u199347477-1.jpg,0,,https://www.douban.com/people/199347477/,纯粹💫,看过,"
                    2021-12-12 01:35:14
                "
好几次看哭了，很多启发思考和共情的点,https://img2.doubanio.com/icon/u214294699-2.jpg,0,,https://www.douban.com/people/214294699/,是如如啊,看过,"
                    2021-12-24 14:08:56
                "
章贺和郭柯宇真的是要面子嘴硬 @2021-10-21 12:37:32,https://img9.doubanio.com/icon/u194414109-4.jpg,0,,https://www.douban.com/people/194414109/,幺蛾子,看过,"
                    2021-12-23 10:30:06
                "
很有教育意义的综艺，满分满分,https://img2.doubanio.com/icon/u79571780-1.jpg,0,,https://www.douban.com/people/79571780/,吴大呆,看过,"
                    2021-09-23 17:47:39
                "
内容是ok的,https://img2.doubanio.com/icon/u202232359-1.jpg,0,,https://www.douban.com/people/202232359/,豆友202232359,看过,"
                    2021-09-28 11:29:27
                "
直面剖析夫妻中的相处矛盾理念不合等，不狗血却能引人深思。三对夫妻选的也很好，具有代表性。可以看出导演组的用心，新疆的美景被芒果台拍的很漂亮。结婚没有结婚的来看了都会多多少少有一些共鸣，难得的好节目。,https://img2.doubanio.com/icon/u119902270-1.jpg,2,,https://www.douban.com/people/119902270/,Ciiiiiiindy?,看过,"
                    2021-09-05 17:27:35
                "
中国综艺节目应该多一点这样带节目了…… 作业社会的镜子,https://img2.doubanio.com/icon/u111268549-1.jpg,0,,https://www.douban.com/people/111268549/,Erect Man,看过,"
                    2021-10-07 00:48:10
                "
国内综艺的巅峰之作,https://img2.doubanio.com/icon/u40213721-2.jpg,0,,https://www.douban.com/people/ciwiesocj/,筷纸,看过,"
                    2021-10-02 19:01:18
                "
这是第三期，酸甜交织，复杂的情感，让人流泪、静默又微笑。婚姻是社会的产物，永远交织着感情的真挚和人性的复杂。第一 二 期冲撞的矛盾，在这一期似乎全部逆转。这是这好几年来看过最好的综艺了，希望更多真实，更多思考和对婚姻的启迪吧。,https://img2.doubanio.com/icon/u82995794-1.jpg,0,,https://www.douban.com/people/82995794/,汨罗江水蓝,看过,"
                    2021-08-11 23:01:31
                "
这个真人秀节目剖析了婚姻的很多真实问题，也让看的人更懂得自省[爱心],https://img2.doubanio.com/icon/u246820828-2.jpg,0,,https://www.douban.com/people/246820828/,hanny12,看过,"
                    2021-09-17 22:53:35
                "
在这样一个节目里，讨论男权女权，没有什么意义。因为有不解风情的男性，也有漠视情感的女性。因为各种羁绊，彼此拉拉扯扯，或许才是人类社会最朴素的牵挂。,https://img2.doubanio.com/icon/u215021372-1.jpg,1,,https://www.douban.com/people/215021372/,美好的一天啊啊,看过,"
                    2021-08-07 13:02:26
                "
人间失格里有这么一句话，“我的骄傲不允许我把这段崩溃的日子告诉别人，只有我知道，仅一夜之间，我的心判若两人。”但在婚姻中我认为不必如此，不要等到一夜之间到来，而永远失去了沟通的机会。,https://img2.doubanio.com/icon/u217122925-1.jpg,0,,https://www.douban.com/people/217122925/,张成,看过,"
                    2021-08-11 23:23:29
                "
刷了三遍，很正能量，用于自省,https://img2.doubanio.com/icon/u246218633-1.jpg,0,,https://www.douban.com/people/246218633/,AnnaW,看过,"
                    2021-09-07 19:01:39
                "
学习了一些好的夫妻相处方式，让人观看后有所反思,https://img2.doubanio.com/icon/u246822653-1.jpg,0,,https://www.douban.com/people/246822653/,莽子娃儿2000,看过,"
                    2021-09-17 23:22:25
                "
get了很多有用的知识和金句,https://img2.doubanio.com/icon/u183722832-3.jpg,0,,https://www.douban.com/people/183722832/,小陈不沉,看过,"
                    2021-09-09 20:34:31
                "
近段时间看过最走心的综艺节目。,https://img2.doubanio.com/icon/u228840092-1.jpg,0,,https://www.douban.com/people/228840092/,沛洋,看过,"
                    2021-11-09 01:09:26
                "
真诚的节目…,https://img2.doubanio.com/icon/u218810188-1.jpg,0,,https://www.douban.com/people/218810188/,当一颗你的星星,看过,"
                    2021-10-27 14:11:57
                "
"再见爱人是年度最佳综艺。

补充一下，再见爱人是最好的情感类综艺。",https://img1.doubanio.com/icon/u155350520-9.jpg,0,,https://www.douban.com/people/155350520/,-----------,看过,"
                    2021-09-22 18:56:43
                "
希望我有好的爱人有好的爱人的能力,https://img2.doubanio.com/icon/u172329571-11.jpg,0,,https://www.douban.com/people/172329571/,小熊不爱喝水,看过,"
                    2021-10-27 20:07:20
                "
迄今为止看过的最优秀最有意义的综艺，导演组和制作人展示出了超高品味，推荐给了身边所有人。让我对婚姻，两性关系和自我都有了更深刻的认知。,https://img2.doubanio.com/icon/u138058308-3.jpg,0,,https://www.douban.com/people/138058308/,大力,看过,"
                    2021-10-27 21:27:50
                "
"刚看完番外，真情实感得为郭柯宇流泪。不多评价，认同她所说的“过去十年我没见过你流泪，这次我看到了，我愿意相信你的眼泪”

体会到节目组的用心用情，最后的手写信真的破防了。片尾看到吴梦知，害，怪不得文案那么强大

总之，愿你未来拥有爱与健康，和自由❤️",https://img2.doubanio.com/icon/u206367299-3.jpg,0,,https://www.douban.com/people/206367299/,一颗卤蛋,看过,"
                    2021-10-27 22:06:49
                "
太温暖了，祝幸福。,https://img2.doubanio.com/icon/u144449605-1.jpg,0,,https://www.douban.com/people/144449605/,刘履洁,看过,"
                    2021-10-27 23:54:10
                "
没谈过完整的恋爱，也收获了很多爱与被爱的启迪。今年的眼泪都献给了节目组。祝福每个女生男生都能在亲密关系中收获爱和自由。,https://img2.doubanio.com/icon/u150741430-2.jpg,0,,https://www.douban.com/people/150741430/,Aliciapova,看过,"
                    2021-10-28 00:28:12
                "
换个角度看爱情！,https://img2.doubanio.com/icon/u154657699-2.jpg,0,,https://www.douban.com/people/154657699/,小牛仔,看过,"
                    2021-10-28 23:23:37
                "
真的很用心的节目 没想到一个离婚的节目这么好看 看节目的同时也学到了婚姻里面应该怎样柔和的处理问题 期待第二季！！！,https://img2.doubanio.com/icon/u161668788-1.jpg,0,,https://www.douban.com/people/161668788/,怕老鼠的猫,看过,"
                    2021-10-27 21:02:51
                "
喜欢柯姐姐，她好温柔好优雅好文艺好知性，在节目中自己的感受能真实表达出来，给那个人也留足了面子。,https://img2.doubanio.com/icon/u228581629-2.jpg,1,,https://www.douban.com/people/228581629/,cola,看过,"
                    2021-10-28 18:39:25
                "
史上最走心综艺，封神了,https://img2.doubanio.com/icon/u216769702-2.jpg,0,,https://www.douban.com/people/216769702/,Avery、子午线,看过,"
                    2021-10-29 00:21:29
                "
是一个有爱 用心 的节目组了，期待第二季,https://img2.doubanio.com/icon/u230182195-1.jpg,0,,https://www.douban.com/people/230182195/,Pearl,看过,"
                    2021-10-27 23:25:21
                "
让我看到了每对爱人对婚姻和爱情的勇气，尽管不是所有结合都是可以相伴一生的，但这段陪伴的时光真的弥足珍贵。感谢节目组的心血和策划，让未婚甚至恐婚的九五后、零零后对婚姻有了新的认识。,https://img2.doubanio.com/icon/u249146074-2.jpg,0,,https://www.douban.com/people/249146074/,Superstition,看过,"
                    2021-10-28 13:03:58
                "
这是近几年来看过最棒的综艺了，真实、用心，带着大家一同观察深入探讨反思人生感情，强烈推荐去看。很少打分，写得不好不要介意,https://img2.doubanio.com/icon/u159889401-2.jpg,0,,https://www.douban.com/people/159889401/,Echo,看过,"
                    2021-10-28 04:20:11
                "
看完再见爱人，我对自己的婚姻也有了更多的理解和包容，我觉得很棒,https://img2.doubanio.com/icon/u220298225-1.jpg,0,,https://www.douban.com/people/220298225/,嘻嘻里,看过,"
                    2021-10-28 16:23:29
                "
治愈系综艺,https://img2.doubanio.com/icon/u145898336-1.jpg,0,,https://www.douban.com/people/145898336/,开开,看过,"
                    2021-10-28 19:15:06
                "
很用心的节目,https://img2.doubanio.com/icon/u200267617-1.jpg,0,,https://www.douban.com/people/200267617/,flame,看过,"
                    2021-10-27 22:16:36
                "
非常推荐,https://img2.doubanio.com/icon/u249114100-2.jpg,0,,https://www.douban.com/people/249114100/,有又,看过,"
                    2021-10-27 19:08:54
                "
超级好看  章鱼🐙太好磕了   通过这个节目认识了郭柯宇这位宝藏姐姐  超级赞👍,https://img2.doubanio.com/icon/u243629353-1.jpg,0,,https://www.douban.com/people/243629353/,Jshan,看过,"
                    2021-10-26 17:24:46
                "
在一篇采访《郭柯宇 一个女性的生命跋涉》里，她形容湖边那场拥抱：“我们俩缘分这一场，到了大自然这么壮阔的地方，天地间儿女情长太微不足道了。爱情太渺小了，或者说它的层面有一点单薄。你温暖我，我也要温暖你，我们要有情有义的。”,https://img2.doubanio.com/icon/u238834545-2.jpg,0,,https://www.douban.com/people/238834545/,顽皮柚子,看过,"
                    2021-10-23 16:56:32
                "
"感觉节目组文案和策划很棒 👍

人生的事 是运气和机遇的杂揉 人性更是复杂晦涩难懂的感受~

很多时候 自己也说不明白当时的情绪和决定 只是尽力表达 而可能是词不达意的内容对接 sad

希望有情人终成眷属吧
（感觉一切激烈 结局都化成了老人家讲烂世界的几句话😂）
",https://img2.doubanio.com/icon/u196399202-1.jpg,0,,https://www.douban.com/people/196399202/,青,看过,"
                    2021-10-23 13:21:28
                "
很真实，希望第二季也是真实的。,https://img2.doubanio.com/icon/u158911533-1.jpg,0,,https://www.douban.com/people/158911533/,neverland,看过,"
                    2021-10-26 20:06:34
                "
我很少看连续剧了，也以为自己老到没有精力看了。偶然看到这个节目，反复看了多遍。对照自己的婚姻，还是学到了很多东西。,https://img2.doubanio.com/icon/u228304670-1.jpg,0,,https://www.douban.com/people/228304670/,豆友228304670,看过,"
                    2021-10-26 20:22:10
                "
太能理解郭柯的不能说所以我没有的状态了！王说的什么希望对方找到幸福本质就还是根本不爱 希望妹妹们都在有回应的爱里！,https://img1.doubanio.com/icon/u150870387-37.jpg,0,,https://www.douban.com/people/150870387/,水蜜桃皮皮酱,看过,"
                    2021-10-23 00:24:21
                "
很好看的综艺，推荐推荐,https://img2.doubanio.com/icon/u181958423-1.jpg,0,,https://www.douban.com/people/181958423/,芷兰玉树,看过,"
                    2021-10-25 12:41:50
                "
或许过十年二十年三十年看这节目可能感触很深才能给到高分吧。为数不多的养完了才开始看的，不谈剧本对现在而言确实没有很强烈的想法，为数不多的有几次谈到家庭父母之类的是当下我没法控制情绪的点了，其他一些道理啊见解啊也不会总结，希望以后这些能让自己更好处理面对的现实，也希望能遇到一个合适的人。前不久被问到的觉得喜欢和合适哪个重要的问题，现在感觉不自主的要选合适了。另外，孙怡很好看。将近两个月没去健身房一回学校就被舍友吐槽明显变垃圾，等痊愈了一定要保持！还有就是尽快恢复完成扣杀梦想！,https://img9.doubanio.com/icon/u228302560-4.jpg,0,,https://www.douban.com/people/228302560/,Aderson,看过,"
                    2021-10-25 19:45:06
                "
我爸妈跟🐙一毛一样 有一瞬间我代入了 但是现实总是不能像电视剧一样吧,https://img2.doubanio.com/icon/u153667585-2.jpg,0,,https://www.douban.com/people/153667585/,dayyyyycong,看过,"
                    2021-10-29 12:54:14
                "
第一次追个综艺追到元气大伤。对章真的及其无语，好心疼郭老师。当时看大结局有弹幕就再说他眼睛里没有爱！！当时也在想为什么郭姐姐下车抱，他感觉不想抱她！然后看了番外。哇，真的巨气，气到睡不好。不爱了就不爱了，别装爱！！,https://img2.doubanio.com/icon/u174979530-1.jpg,0,,https://www.douban.com/people/174979530/,walking proud,看过,"
                    2021-10-29 21:43:58
                "
最开始的开始，始于好奇，哪曾 想，后来一个还没结婚的我对一个离婚节目上瘾的无可救药，废话很少，黄执中老师和沈奕斐老师对嘉宾的行为和反馈抽丝剥茧，一针见血，让我们熟悉而又无法准确描述的一个个问题就这么被具体和贴切到，对于每一个爱人和被人爱过的孩子都生出大大的原来曾经。。。原来是因为这样，，，原来，，原来曾经的我，原来曾经的他。。。节目组真的很用心，看的人很共情，真诚的喜爱，真诚的，满分。 每一位嘉宾都鲜活各异，老王和KK天天挂在热搜上被广大网友们问候，一开始真的很生气，但后来也真的有那么一些些的理解和包容，更是祝福。郭姐姐和佟掌柜是很有代表性的成熟有魅力女孩子的代表。YYDS！！,https://img9.doubanio.com/icon/u183137015-4.jpg,0,,https://www.douban.com/people/183137015/,来一吨抹茶,看过,"
                    2021-11-02 13:12:05
                "
暴风哭泣！！好看。湖南台的综艺真的好细致，对人性的观察也很入微,https://img2.doubanio.com/icon/u157188969-1.jpg,0,,https://www.douban.com/people/157188969/,亚亚,看过,"
                    2021-10-31 02:30:40
                "
每个人的生活都需要面临如何处理与他人的关系，这是一个人生课题，节目让我们有感悟，有成长，看到别人，看见自己。,https://img2.doubanio.com/icon/u177281528-2.jpg,0,,https://www.douban.com/people/177281528/,大山番薯,看过,"
                    2021-10-30 22:35:42
                "
"从三队对不同状态的夫妻中其实看到的不仅仅是爱情 更是在一段关系或者说是一段亲密关系中关系的处理 为人处世 
我们那些觉得不好的 不舒服的是否也在其他人际关系中是有值得去改善的呢",https://img2.doubanio.com/icon/u236896333-1.jpg,1,,https://www.douban.com/people/236896333/,Zoey Shen🌞,看过,"
                    2021-11-01 17:31:02
                "
为节目组的用心，嘉宾的真情投入点赞,https://img2.doubanio.com/icon/u169735160-1.jpg,0,,https://www.douban.com/people/169735160/,-.-童,看过,"
                    2021-10-15 09:09:54
                "
目前来说，很好,https://img1.doubanio.com/icon/u174526359-19.jpg,0,,https://www.douban.com/people/174526359/,酱姨,看过,"
                    2021-10-15 02:18:42
                "
"说自己看了会更恐婚或者更难过的都先看了再说好吗!!!

从章贺的隔空喊话开始泪水决堤，此后更是无数次鼻涕横流。三组嘉宾都有自身的残缺和可爱，观察室成员皆引导你我思考。

人、人与人的关系本身就是非常复杂且不是只存在美好的。
这是一部建构在真实之上的乌托邦。也是一个照见你自身的明镜。

再者，很多时候，人因为未知才恐惧。",https://img9.doubanio.com/icon/u196490330-5.jpg,0,,https://www.douban.com/people/196490330/,不在他方,看过,"
                    2021-10-26 13:22:10
                "
学习矛盾之处，结局真是令人“惊喜”,https://img2.doubanio.com/icon/u235390748-2.jpg,0,,https://www.douban.com/people/235390748/,小刺猬不想考试,看过,"
                    2021-11-03 10:09:23
                "
泪崩。情绪教育也是人生中非常重要的一课。,https://img2.doubanio.com/icon/u225709518-1.jpg,0,,https://www.douban.com/people/225709518/,HUI,看过,"
                    2021-11-04 01:23:35
                "
好看但是不要带入。 ,https://img2.doubanio.com/icon/u237995732-2.jpg,0,,https://www.douban.com/people/237995732/,沙小花,看过,"
                    2021-11-01 08:56:01
                "
说真的，可能是做这个行业的，综艺影视阅片量累积太多，太多脚本痕迹重，导致已经几年没怎么看国内做的内容了。《再见爱人》是我近几年看过最有感觉，而且是唯一一个在碎片化时代，我不舍得倍速看的一个综艺。今天把番外篇一起全部看完了，很多泪点，也要说已经很久没有看个综艺都暴风流泪的了。再来，说说，这个节目对我的影响，作为恐婚族但又马上要结婚的人，让我更加珍惜目前的恋人，并从节目中发现自己的一些作点，并在努力朝更好的两性关系发展。 请继续输出高质量国产综艺！做国内最年轻的制作人！🦾,https://img2.doubanio.com/icon/u200586952-1.jpg,0,,https://www.douban.com/people/200586952/,Amy,看过,"
                    2021-11-04 21:46:57
                "
目前情感类综艺top,https://img2.doubanio.com/icon/u224586957-2.jpg,0,,https://www.douban.com/people/224586957/,Anderson-hanhan,看过,"
                    2021-11-05 01:08:30
                "
今年最好的综艺,https://img2.doubanio.com/icon/u249534569-1.jpg,0,,https://www.douban.com/people/249534569/,可达鸭,看过,"
                    2021-11-04 20:59:42
                "
看的时候一直在反思自己，学习爱自己爱他人。学着沟通表达学着吸收。,https://img2.doubanio.com/icon/u247526210-1.jpg,0,,https://www.douban.com/people/247526210/,门门是小刘,看过,"
                    2021-10-15 22:54:11
                "
"第一次磕真人秀CP，给我虐哭了！原来到中年还是能保持爱情的！一对已离婚的夫妻，婚前称对方是最熟悉的陌生人，在婚姻中各自孤独；他俩都觉得彼此不爱自己，结果却过了十年；

参加节目，他俩就像刺猬，嘴硬，要强，经常答非所问。哪怕彼此“在意”着，却不肯放下自尊，去做妥协的那一方，为了面子，会说“我从未有过想你复婚的念头”。

明眼人看在眼里的爱，他俩却不自知。当问到这次旅程中，可曾有对对方心动过吗?他俩都选择下车，去承认自己的心动片刻，坦诚勇敢地面对“真实的内心”。",https://img2.doubanio.com/icon/u187591791-1.jpg,0,,https://www.douban.com/people/187591791/,恍一眼怎如初,看过,"
                    2021-10-20 21:41:38
                "
真实的情感表露，无处不透露那捉迷藏般的人性光芒。真诚的交往，脚踏实地的表露才是最好的药方。 看月亮像一颗慈爱的哈密瓜。,https://img2.doubanio.com/icon/u235344610-2.jpg,0,,https://www.douban.com/people/235344610/,天吐晴泡泡,看过,"
                    2021-10-20 23:51:42
                "
年度最佳言情剧，而且是真实CP！微博上好评如潮,https://img9.doubanio.com/icon/u247658347-4.jpg,0,,https://www.douban.com/people/247658347/,pricelesslady,看过,"
                    2021-10-20 23:04:23
                "
女性觉醒后男性也会觉醒吧，若干年会不会因为技术的进步，男女都可以利用基因技术，自由选择自己的孩子性别，男人利用技术在母体外生出男性，女人也利用技术只生出女性，形成未来版的男人国与女人国，男女两国人从不来往！于是男人和女人分裂成两个国家，颠覆从前所有的意识形态，我想，这会是人们所期待的未来生活吗？,https://img2.doubanio.com/icon/u236324568-1.jpg,1,,https://www.douban.com/people/236324568/,翠竹有座山,看过,"
                    2021-10-18 09:21:46
                "
人性，心理学，感情,https://img2.doubanio.com/icon/u184189138-1.jpg,0,,https://www.douban.com/people/184189138/,胡萝卜味口香糖,看过,"
                    2021-10-18 13:09:49
                "
值得多看几遍，人生百态，细节见真知,https://img2.doubanio.com/icon/u88534099-2.jpg,0,,https://www.douban.com/people/88534099/,blausee,看过,"
                    2021-10-19 16:11:50
                "
“爱情需要勇气”，庆幸自己勇敢了。,https://img2.doubanio.com/icon/u248726624-1.jpg,0,,https://www.douban.com/people/248726624/,想和L看很多剧,看过,"
                    2021-10-20 15:36:56
                "
今年看过最好的综艺节目,https://img2.doubanio.com/icon/u235518188-1.jpg,0,,https://www.douban.com/people/235518188/,丸子,看过,"
                    2021-10-20 18:22:00
                "
是宏大又平凡，美丽有遗憾的结局，就像我所理解的人生一样。最后的最后看嘉宾说一句“不用说，我知道”，从一开始的告诉我为什么，到结尾的我懂了，这就是不计终点的出发，在无人的旅途看到来时的初心吧。于是皆大欢喜，观察室的局外人掩面而泣，空旷的公路全是幸福的回声。,https://img2.doubanio.com/icon/u214625111-1.jpg,0,,https://www.douban.com/people/214625111/,不怎么爱吃肉了,看过,"
                    2021-10-23 22:54:34
                "
真实地生活，真实地感受爱与被爱。,https://img2.doubanio.com/icon/u184829394-1.jpg,0,,https://www.douban.com/people/184829394/,二月二啊,看过,"
                    2021-10-23 22:42:11
                "
挺真实的。起码结婚前看看也有点小帮助的。记得第一期刚更新时，看到很多网友说别最后弄得都是皆大欢喜特没劲儿什么的？！可我想说，皆大欢喜不好吗？多好啊！如果两个人还有爱还想在一起，那就在一起啊。特别开心看到郭老师和章贺选择在一起😁不知道是不是真的，但是真的话多好啊😁如果他们真的在这个节目里又和好最后真的在一起，那这个节目功德无量了👍,https://img2.doubanio.com/icon/u243361973-3.jpg,0,,https://www.douban.com/people/243361973/,niuhulu-哼哼,看过,"
                    2021-10-22 10:17:14
                "
比恋综还好看！,https://img2.doubanio.com/icon/u248906494-1.jpg,0,,https://www.douban.com/people/248906494/,微信用户,看过,"
                    2021-10-23 21:12:59
                "
不是劝和为目的的综艺，18天的旅途，让旁观者的我们，看清很多身在局中无法冷静思考的问题。反思到自己身上，一段关系的维系，绝不是只靠一方的付出。整体很5星。婚姻，两个人，一定是磨合的，大家都有棱角，但，爱情就是一个缓冲带。,https://img2.doubanio.com/icon/u146289645-1.jpg,0,,https://www.douban.com/people/H20160526/,葵小花,看过,"
                    2021-10-24 19:02:56
                "
节目角度非常好，打破常规，直达心灵深处，让人感动让人自醒，引起共鸣！就喜欢章贺郭柯这对，太不易了，最后拥抱的画面估计终身难忘了……勇敢一点吧，祝福！,https://img2.doubanio.com/icon/u230515498-1.jpg,0,,https://www.douban.com/people/230515498/,余碧君,看过,"
                    2021-10-24 11:02:48
                "
不刻意不强求，只为探索与呈现，感受到了节目的真挚。三对夫妻是三个完全不同的话本，真实面对和表达最难能可贵。,https://img2.doubanio.com/icon/u82993490-2.jpg,0,,https://www.douban.com/people/cc-1994811/,找Cc,看过,"
                    2021-10-21 20:19:04
                "
你告诉我这是剧本，我跟你讲你不懂！,https://img2.doubanio.com/icon/u157374009-3.jpg,0,,https://www.douban.com/people/157374009/,火鸡航母,看过,"
                    2021-10-21 22:24:27
                "
18天，无论来的时候如何，所有人走的时候都有了方向 王朱分开，独自美好 郭章和好，重新开始 k佟坚定，勇敢前行,https://img2.doubanio.com/icon/u175362668-1.jpg,0,,https://www.douban.com/people/175362668/,大象40岁,看过,"
                    2021-10-21 13:03:35
                "
你一定要过成你想过的样子，我也是,https://img9.doubanio.com/icon/u44699450-24.jpg,0,,https://www.douban.com/people/44699450/,绿番茄,看过,"
                    2021-10-27 23:32:03
                "
虽然避免不了综艺的一些套路和一些剪辑导向，但是相对于其他综艺秀真的是很良心了。看了最后的番外画上了圆满的句号。郭柯真是一个超级感性的人啊，这大概是为什么她天生能演好戏的原因吧。,https://img2.doubanio.com/icon/u144569222-1.jpg,0,,https://www.douban.com/people/144569222/,bigtee,看过,"
                    2021-10-28 18:27:31
                "
国内情感综艺天花板！太好哭了！爱情真的是奇妙的东西，珍惜爱情！愿大家都能遇到真爱！,https://img2.doubanio.com/icon/u75352144-1.jpg,0,,https://www.douban.com/people/75352144/,ス タ ー,看过,"
                    2021-10-28 16:56:47
                "
爱情走下去是婚姻，到处都有人教你谈恋爱，却没人教你怎么呵护一段婚姻，看完指挥 更加的宽容，能更爱伴侣，也更爱自己！,https://img2.doubanio.com/icon/u209362924-1.jpg,0,,https://www.douban.com/people/209362924/,宙光,看过,"
                    2021-10-28 19:55:03
                "
再见爱人 真人秀，恩爱作,https://img2.doubanio.com/icon/u249164633-1.jpg,0,,https://www.douban.com/people/249164633/,微信用户,看过,"
                    2021-10-28 20:33:11
                "
为了郭柯也得是10分  谢谢再见爱人让我认识了这么美好的郭老师,https://img2.doubanio.com/icon/u214886680-2.jpg,0,,https://www.douban.com/people/214886680/,Blue.,看过,"
                    2021-10-28 10:49:27
                "
2021最好综艺没有之一,https://img2.doubanio.com/icon/u249162078-1.jpg,0,,https://www.douban.com/people/249162078/,Pearroc,看过,"
                    2021-10-28 19:49:37
                "
舍不得结束，真情实感的追完了，珍惜爱人！,https://img2.doubanio.com/icon/u143047425-3.jpg,0,,https://www.douban.com/people/143047425/,于安朵,看过,"
                    2021-10-20 18:29:36
                "
看过最好看的情感类综艺 为郭老师暴风哭泣,https://img2.doubanio.com/icon/u244335932-1.jpg,0,,https://www.douban.com/people/244335932/,Ada,看过,"
                    2021-10-20 20:42:24
                "
「我无法献出自己。热情让我冰冷。」若爱有密码，大概应该是，诚实和勇敢。,https://img9.doubanio.com/icon/u58072573-5.jpg,0,,https://www.douban.com/people/zmkmow/,ZM-K,看过,"
                    2021-10-20 21:03:23
                "
好多次看泪目了，现在他们都得到自己的答案了吧，不论分合，坚定地做自己，幸福下去吧。,https://img2.doubanio.com/icon/u192368651-2.jpg,0,,https://www.douban.com/people/192368651/,元仔和阿茂,看过,"
                    2021-10-20 19:58:25
                "
有一点虎头蛇尾的感觉。爱人就像是自己的一面镜子，能发现自己，认识自己。看完之后很想实践一下,https://img2.doubanio.com/icon/u184910436-1.jpg,0,,https://www.douban.com/people/184910436/,追风筝的人,看过,"
                    2021-10-29 07:50:41
                "
愿往后人生，认真生活而求得的面包，切开内陷，会流淌出甜蜜的浪漫。,https://img3.doubanio.com/icon/u159501085-10.jpg,0,,https://www.douban.com/people/159501085/,s,看过,"
                    2021-10-29 14:10:50
                "
真-人-秀,https://img2.doubanio.com/icon/u152969531-2.jpg,0,,https://www.douban.com/people/152969531/,老刘忙,看过,"
                    2021-10-29 21:16:20
                "
"#再见爱人 
昨天周五，下班后窝在沙发把再见爱人番外篇追完了
哭着看完了整个番外篇，看完已经是凌晨
在厕所洗漱看见自己的眼睛肿的像核桃一样
不禁反问自己，至于嘛，不就是个综艺？！
《再见爱人》的每一期我都没有落下，几乎每期都是哭着看完的
每次看，都能在嘉宾身上找到自己的影子
最关注的是朱雅琼夫妇，从最开始每期看完都能和朋友聊很多关于他们的事，常常会以观众的心态吐槽和分析他们的人物性格。越往后看，越不再去评论和分析，反而变成了接纳和欣赏。
自己去掉了那么多意难平，发现每个人性格都有那么可贵，每段感情都那么珍贵。
在最后给嘉宾的信时，最后一封给亚琼的信的，我反复看了三遍，我可能比雅琼还哭的惨，很神奇那封信治愈了我！
《再见爱人》第一季，情感综艺的天花板❤️",https://img2.doubanio.com/icon/u156845660-1.jpg,0,,https://www.douban.com/people/156845660/,K M,看过,"
                    2021-10-30 17:33:48
                "
有深度 有力度 有温度,https://img2.doubanio.com/icon/u211357210-3.jpg,0,,https://www.douban.com/people/211357210/,文文,看过,"
                    2021-10-30 20:51:15
                "
9.2,https://img1.doubanio.com/icon/u244890604-8.jpg,0,,https://www.douban.com/people/244890604/,佳佳,看过,"
                    2021-11-03 23:11:46
                "
看完确实感受到了真人秀的魅力，嘉宾的所有情绪都更加真实细腻，就连所有的冲突都更鲜活，让我跟着节目变得紧张起来，而且看完确实让我对自己的亲密关系有所思考，不仅仅是看综艺解了个闷，期待下一季。,https://img2.doubanio.com/icon/u208186873-1.jpg,0,,https://www.douban.com/people/208186873/,迷糊小天,看过,"
                    2021-11-03 20:34:25
                "
也许每个人都该在这个节目里好好的哭一次。,https://img2.doubanio.com/icon/u180105132-1.jpg,0,,https://www.douban.com/people/180105132/,洁心凯歌,看过,"
                    2021-10-31 15:44:21
                "
打破婚姻的幻想有留了点美好。     现实中离婚后还能这么平静的参加节目的人很少吧,https://img2.doubanio.com/icon/u206322292-2.jpg,0,,https://www.douban.com/people/206322292/,映壳儿,看过,"
                    2021-10-31 23:13:57
                "
希望每一份真诚与爱都能被认真对待,https://img2.doubanio.com/icon/u248159485-2.jpg,0,,https://www.douban.com/people/248159485/,韩喵仔,看过,"
                    2021-11-05 00:47:59
                "
2021年最佳综艺！,https://img2.doubanio.com/icon/u165789881-1.jpg,0,,https://www.douban.com/people/165789881/,肖肖,看过,"
                    2021-11-05 18:57:40
                "
柯宇用她温柔的爱，就像棉布条一样，把世界的边边角角都包裹起来，她仔细地呵护着自己敏感而丰富的内心，让自己心底的善良不受侵害。她太好太好了，好的让人心疼，希望所有见过她的人，都能给她一个大大的拥抱。,https://img9.doubanio.com/icon/u162190784-5.jpg,0,,https://www.douban.com/people/162190784/,贞洁烈狗,看过,"
                    2021-11-05 21:13:53
                "
太有质感的综艺了！感情是有层次的！,https://img2.doubanio.com/icon/u243865565-1.jpg,0,,https://www.douban.com/people/243865565/,saskyjoe,看过,"
                    2021-11-06 01:20:12
                "
收获成长。,https://img2.doubanio.com/icon/u255385787-2.jpg,0,,https://www.douban.com/people/255385787/,黑白格子,看过,"
                    2022-03-26 15:37:56
                "
